age,how_tall_in_meters,weight,body_mass_index,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,user_debora,user_katia,user_wallace,user_jose_carlos,gender_Woman,gender_Man,class_sitting,class_sittingdown,class_standing,class_standingup,class_walking
31,171,82.8848857755953,28.4,12,122,-142,-486,-508,-608,4,156,-81,-238,-68,-178,0,0,1,0,0,1,0,0,0,0,1
28,158,54.94177344448564,22.0,12,147,-152,5,92,-127,34,149,-116,-181,-58,-165,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95600171091601,28.6,-10,93,-99,1,75,-122,19,104,-88,-155,-103,-163,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95764830625464,28.6,16,91,-13,13,28,-29,23,99,-61,-142,-103,-150,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95678168117581,28.6,-2,67,-56,-10,14,-37,-3,92,-76,-166,-109,-174,1,0,0,0,1,0,1,0,0,0,0
28,158,54.93437910028135,22.0,-20,30,-19,-23,-22,-24,-2,85,-88,-145,-92,-170,0,1,0,0,1,0,1,0,0,0,0
28,158,54.93657935717885,22.0,-11,81,-112,-492,-515,-615,38,118,-130,-191,-71,-169,0,1,0,0,1,0,0,0,0,0,1
75,167,66.87390920774511,24.0,10,98,-133,23,75,-47,9,120,-117,-178,-92,-179,0,0,0,1,0,1,0,0,0,0,1
28,158,54.938152301665696,22.0,12,112,-112,-464,-487,-587,22,132,-123,-180,-75,-172,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88446450716533,28.4,0,96,-126,-6,87,-113,17,121,-90,-191,-66,-166,0,0,1,0,0,1,0,0,1,0,0
28,158,54.941407048183585,22.0,-26,26,-18,-268,-374,-454,27,109,-87,-151,-94,-170,0,1,0,0,1,0,1,0,0,0,0
75,167,66.87400579230045,24.0,-16,91,-158,-5,88,-94,18,126,-103,-188,-75,-149,0,0,0,1,0,1,0,0,1,0,0
28,158,54.936202522415066,22.0,-7,102,-92,-492,-515,-615,19,106,-99,-201,-88,-168,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95544641014409,28.6,-11,92,-98,-2,70,-121,16,105,-90,-156,-99,-157,1,0,0,0,1,0,0,0,1,0,0
31,171,82.884755484889,28.4,-12,92,-135,-16,90,-125,25,122,-86,-177,-74,-155,0,0,1,0,0,1,0,0,1,0,0
75,167,66.87498140460067,24.0,-10,93,-93,-19,-13,-22,-64,87,-132,-96,-105,-145,0,0,0,1,0,1,1,0,0,0,0
28,158,54.94227256860739,22.0,-23,35,-24,-181,-197,-320,39,107,-101,-164,-92,-171,0,1,0,0,1,0,1,0,0,0,0
75,167,66.87444127614944,24.0,-1,86,-146,-10,53,-103,15,123,-119,-209,-92,-141,0,0,0,1,0,1,0,0,0,0,1
28,158,54.93724555511786,22.0,-5,95,-103,-492,-515,-616,22,124,-135,-196,-95,-158,0,1,0,0,1,0,0,0,0,0,1
75,167,66.874237566736,24.0,-13,91,-157,-5,90,-91,14,120,-108,-215,-74,-173,0,0,0,1,0,1,0,0,1,0,0
31,171,82.88710155858674,28.4,-1,117,-106,-493,-515,-615,-2,126,-105,-161,-91,-106,0,0,1,0,0,1,0,1,0,0,0
28,158,54.93872282448833,22.0,-5,101,-87,10,86,-129,19,100,-77,-192,-84,-161,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95770879445503,28.6,17,92,-11,15,31,-26,22,98,-61,-143,-105,-151,1,0,0,0,1,0,1,0,0,0,0
28,158,54.93862917355663,22.0,1,102,-95,4,89,-119,26,105,-77,-189,-87,-162,0,1,0,0,1,0,0,0,1,0,0
28,158,54.941495374829046,22.0,-26,26,-17,-263,-373,-454,27,110,-87,-151,-94,-170,0,1,0,0,1,0,1,0,0,0,0
28,158,54.94202661215509,22.0,-29,26,-32,-202,-214,-339,38,107,-101,-161,-92,-168,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88499506488121,28.4,-7,96,-125,6,95,-118,31,125,-76,-171,-70,-156,0,0,1,0,0,1,0,0,1,0,0
75,167,66.86855914337227,24.0,-16,95,-105,6,-46,-24,-13,118,-94,-202,-128,-97,0,0,0,1,0,1,0,0,0,1,0
28,158,54.93874888110177,22.0,-2,101,-94,4,87,-125,23,100,-84,-198,-89,-163,0,1,0,0,1,0,0,0,1,0,0
28,158,54.9413873284097,22.0,7,93,-136,-491,-516,-616,12,100,-50,-237,-108,-162,0,1,0,0,1,0,0,0,0,1,0
31,171,82.88499848541468,28.4,0,66,-66,-37,-8,-28,66,59,-103,-98,-118,-183,0,0,1,0,0,1,1,0,0,0,0
28,158,54.93862295281061,22.0,-1,101,-99,4,87,-121,25,102,-86,-199,-89,-164,0,1,0,0,1,0,0,0,1,0,0
28,158,54.940823677291,22.0,-32,11,-27,-281,-372,-454,27,108,-87,-152,-94,-169,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95738172976782,28.6,11,87,-12,12,29,-28,21,98,-62,-146,-106,-152,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95561321698756,28.6,-7,102,-76,2,76,-118,23,105,-84,-150,-95,-152,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88246935666031,28.4,-27,107,-118,-480,-500,-601,-107,144,72,-215,-72,-165,0,0,1,0,0,1,0,0,0,0,1
28,158,54.938708124214116,22.0,-6,102,-95,7,87,-126,45,104,-82,-189,-86,-159,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88599856062528,28.4,-6,96,-121,6,91,-136,28,119,-85,-176,-77,-158,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95662397755086,28.6,-4,65,-56,-10,13,-37,-2,93,-74,-162,-108,-174,1,0,0,0,1,0,1,0,0,0,0
31,171,82.88969621033115,28.4,-11,98,-146,1,93,-105,9,120,-82,-156,-104,-186,0,0,1,0,0,1,0,0,0,1,0
46,162,74.95568292666589,28.6,-9,91,-96,-8,71,-124,10,100,-66,-158,-101,-160,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88549388957048,28.4,-32,109,-108,3,84,-141,-15,210,32,-214,-71,-169,0,0,1,0,0,1,0,0,0,0,1
28,158,54.93692461189143,22.0,-27,26,-23,-254,-340,-351,29,110,-101,-156,-94,-162,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95733956467714,28.6,9,87,-14,11,30,-27,19,97,-63,-147,-107,-154,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95220100558608,28.6,2,112,-91,-23,102,-11,7,110,-93,-167,-100,-170,1,0,0,0,1,0,0,0,0,0,1
28,158,54.93868036477277,22.0,-6,102,-92,11,83,-130,21,86,-104,-185,-80,-157,0,1,0,0,1,0,0,0,1,0,0
28,158,54.93461944266816,22.0,-15,30,-12,-18,-21,-24,-3,83,-89,-148,-94,-170,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95065032595748,28.6,-10,160,-136,-106,202,78,33,139,-80,-164,-75,-163,1,0,0,0,1,0,0,0,0,0,1
46,162,74.95669177923249,28.6,1,106,-91,-3,90,-121,32,105,-85,-183,-89,-160,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95290586144708,28.6,4,108,-91,-40,119,-18,9,111,-92,-177,-98,-167,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88526322794243,28.4,-9,92,-134,-17,89,-132,26,118,-78,-176,-75,-156,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95633618461889,28.6,-7,61,-56,-11,12,-38,-3,93,-74,-164,-106,-172,1,0,0,0,1,0,1,0,0,0,0
28,158,54.93612718692372,22.0,-6,102,-91,-492,-516,-615,20,107,-100,-200,-86,-166,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88396880874,28.4,-8,96,-113,62,42,-124,27,123,-83,-163,-75,-161,0,0,1,0,0,1,0,0,1,0,0
28,158,54.93864153755424,22.0,-1,101,-95,-6,83,-128,37,100,-60,-186,-86,-157,0,1,0,0,1,0,0,0,1,0,0
28,158,54.94123407540924,22.0,-6,97,-111,-4,83,-101,26,111,-108,-184,-87,-148,0,1,0,0,1,0,0,1,0,0,0
46,162,74.95096387584196,28.6,-10,96,-75,8,12,-13,32,104,-84,-181,-91,-153,1,0,0,0,1,0,0,0,0,1,0
31,171,82.88441993629547,28.4,6,72,-59,-21,-28,-21,64,57,-93,-92,-134,-171,0,0,1,0,0,1,1,0,0,0,0
31,171,82.88562729920702,28.4,-25,84,-156,-16,127,-117,22,120,-114,-222,-39,-167,0,0,1,0,0,1,0,0,0,0,1
28,158,54.94128398169767,22.0,-30,35,-26,-254,-247,-359,38,108,-102,-155,-93,-164,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88571952400721,28.4,2,67,-64,-20,6,-27,66,58,-104,-96,-123,-172,0,0,1,0,0,1,1,0,0,0,0
75,167,66.86869945098208,24.0,-11,94,-132,-8,-41,-23,-9,120,-91,-182,-98,-99,0,0,0,1,0,1,0,1,0,0,0
46,162,74.95686140929837,28.6,-25,109,-84,-10,94,-132,-81,240,-14,-159,-98,-159,1,0,0,0,1,0,0,0,0,0,1
28,158,54.93862111705484,22.0,-1,103,-95,-2,89,-121,41,98,-65,-185,-86,-158,0,1,0,0,1,0,0,0,1,0,0
28,158,54.938632486719065,22.0,-2,102,-97,5,85,-125,28,103,-91,-202,-87,-160,0,1,0,0,1,0,0,0,1,0,0
28,158,54.93252674580416,22.0,-12,96,-123,6,-11,-15,21,111,-120,-190,-104,-130,0,1,0,0,1,0,0,1,0,0,0
75,167,66.87520181057454,24.0,-10,94,-92,-11,-21,-21,-70,83,-104,-102,-131,-149,0,0,0,1,0,1,1,0,0,0,0
46,162,74.95707874144829,28.6,0,90,-93,-24,86,-118,23,78,-98,-160,-109,-147,1,0,0,0,1,0,0,0,0,0,1
28,158,54.938856857544714,22.0,0,135,-140,-428,-480,-581,29,144,-118,-156,-57,-180,0,1,0,0,1,0,0,0,0,0,1
28,158,54.936555472628996,22.0,-4,73,-112,-493,-515,-616,31,127,-140,-181,-60,-171,0,1,0,0,1,0,0,0,0,0,1
28,158,54.935677720695324,22.0,-38,55,-121,-294,-273,-350,-23,60,-119,-179,-89,-160,0,1,0,0,1,0,0,0,0,1,0
28,158,54.93852504446749,22.0,-2,102,-97,3,85,-122,25,101,-90,-198,-87,-164,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95143700299057,28.6,-12,88,-93,-1,10,-24,25,91,-85,-185,-93,-157,1,0,0,0,1,0,0,0,0,1,0
31,171,82.88592310210964,28.4,-11,86,-118,4,87,-130,27,160,-36,-207,-84,-166,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95717005924827,28.6,3,85,-22,7,28,-29,16,97,-66,-148,-108,-156,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95779141283802,28.6,-19,107,-90,1,89,-125,62,119,-77,-163,-108,-167,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88588459772714,28.4,-4,94,-122,6,90,-137,36,126,-79,-172,-68,-156,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95657516740299,28.6,-4,107,-90,9,92,-120,23,107,-99,-188,-89,-157,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88496445979364,28.4,-21,77,-177,-293,-300,-396,-13,100,-69,-246,-77,-165,0,0,1,0,0,1,0,0,0,1,0
46,162,74.9547924868262,28.6,2,109,-88,21,91,-81,10,108,-103,-182,-87,-164,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95548064806141,28.6,-5,97,-85,3,74,-114,20,102,-84,-167,-102,-157,1,0,0,0,1,0,0,0,1,0,0
46,162,74.9556574029901,28.6,0,90,-47,-20,23,-14,11,107,-93,-164,-96,-154,1,0,0,0,1,0,1,0,0,0,0
31,171,82.88536382906632,28.4,-14,92,-134,7,91,-130,41,124,-77,-169,-71,-158,0,0,1,0,0,1,0,0,1,0,0
28,158,54.932293518352175,22.0,-11,94,-110,12,-10,-12,19,77,-85,-182,-88,-136,0,1,0,0,1,0,0,1,0,0,0
75,167,66.87443758865916,24.0,-13,94,-149,-8,90,-97,20,123,-108,-189,-79,-152,0,0,0,1,0,1,0,0,1,0,0
28,158,54.93887654302905,22.0,0,102,-96,4,87,-124,-2,70,-109,-203,-90,-165,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88419877943008,28.4,-8,92,-127,-7,91,-113,18,124,-82,-186,-69,-160,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95599016512591,28.6,1,91,-46,-17,25,-15,15,108,-91,-158,-94,-160,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95561848149931,28.6,2,90,-45,-19,23,-13,10,107,-93,-166,-95,-153,1,0,0,0,1,0,1,0,0,0,0
31,171,82.87758270353788,28.4,-7,104,-115,-61,40,-1,10,130,-97,-156,-88,-210,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95835302645264,28.6,25,117,-43,28,80,-62,27,102,-66,-155,-90,-148,1,0,0,0,1,0,0,1,0,0,0
46,162,74.9559813330491,28.6,1,91,-49,-18,23,-16,15,108,-91,-159,-94,-160,1,0,0,0,1,0,1,0,0,0,0
28,158,54.93011845283993,22.0,-8,86,-52,-2,-44,-11,39,107,-74,-159,-81,-151,0,1,0,0,1,0,0,0,0,1,0
31,171,82.88271457476013,28.4,-19,100,-110,-463,-486,-586,-17,163,-61,-209,-75,-163,0,0,1,0,0,1,0,0,0,0,1
28,158,54.941678295370245,22.0,7,144,-155,-493,-516,-614,4,128,-32,-279,-85,-152,0,1,0,0,1,0,0,0,0,1,0
75,167,66.87422629402559,24.0,-15,90,-158,-5,90,-96,18,126,-104,-192,-77,-149,0,0,0,1,0,1,0,0,1,0,0
31,171,82.88417538200584,28.4,-10,95,-113,59,47,-126,28,123,-84,-161,-74,-163,0,0,1,0,0,1,0,0,1,0,0
28,158,54.93573715104312,22.0,-23,71,-148,-493,-516,-616,43,164,-164,-166,-49,-159,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88608125509174,28.4,-5,93,-124,6,89,-138,30,119,-84,-177,-76,-162,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95776131757765,28.6,-11,108,-141,-130,-176,-339,-28,115,-84,-142,-95,-134,1,0,0,0,1,0,0,0,0,0,1
75,167,66.87479714776501,24.0,-8,94,-150,-7,90,-99,15,122,-108,-185,-78,-154,0,0,0,1,0,1,0,0,1,0,0
46,162,74.9574238517569,28.6,-12,92,-121,4,75,-76,19,91,-85,-204,-98,-157,1,0,0,0,1,0,0,0,0,1,0
75,167,66.87522346295599,24.0,-15,97,-101,-18,-15,-21,-60,89,-132,-105,-141,-132,0,0,0,1,0,1,1,0,0,0,0
31,171,82.89156938679595,28.4,-12,63,-150,-311,-353,-542,-14,85,-88,-198,-110,-157,0,0,1,0,0,1,0,1,0,0,0
28,158,54.941321352476955,22.0,-27,23,-27,-276,-374,-455,27,108,-88,-154,-93,-170,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95790927797431,28.6,25,97,-7,11,31,-26,23,100,-49,-135,-99,-147,1,0,0,0,1,0,1,0,0,0,0
75,167,66.87585906959751,24.0,-11,93,-144,-8,95,-105,-108,160,-90,-200,-100,-149,0,0,0,1,0,1,0,0,0,0,1
46,162,74.95700973561966,28.6,13,131,-90,39,72,-87,4,114,-88,-171,-103,-172,1,0,0,0,1,0,0,0,0,0,1
28,158,54.93878986556334,22.0,0,101,-97,4,86,-125,-1,71,-111,-204,-88,-162,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88475352528782,28.4,-19,76,-108,-272,-288,-387,-9,104,-80,-135,-97,-112,0,0,1,0,0,1,0,1,0,0,0
75,167,66.87616735578094,24.0,-10,97,-97,-20,-26,-24,-63,87,-128,-87,-183,-146,0,0,0,1,0,1,1,0,0,0,0
31,171,82.88851624831467,28.4,-11,87,-85,-387,-422,-554,-5,117,-88,-130,-139,-111,0,0,1,0,0,1,0,1,0,0,0
28,158,54.93822152354933,22.0,-8,103,-148,-486,-509,-609,274,148,-302,-164,-61,-173,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95645526548076,28.6,-11,101,-97,-1,82,-131,14,103,-83,-184,-90,-162,1,0,0,0,1,0,0,0,1,0,0
28,158,54.937565089460314,22.0,-7,103,-136,-493,-516,-616,45,172,-159,-148,-74,-163,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95607503602479,28.6,-1,101,-66,-12,20,-15,-14,104,-91,-155,-101,-146,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95657379283097,28.6,-4,66,-54,-10,15,-35,-1,94,-73,-162,-108,-173,1,0,0,0,1,0,1,0,0,0,0
28,158,54.934757511115855,22.0,-15,38,-14,-15,-21,-22,6,94,-81,-147,-94,-171,0,1,0,0,1,0,1,0,0,0,0
46,162,74.9577665122661,28.6,14,104,-85,1,79,-60,17,103,-70,-180,-100,-159,1,0,0,0,1,0,0,1,0,0,0
46,162,74.9568912364228,28.6,-1,110,-95,8,96,-119,21,107,-97,-192,-89,-158,1,0,0,0,1,0,0,0,1,0,0
75,167,66.87401134614494,24.0,-10,93,-149,-6,88,-93,18,126,-104,-192,-77,-142,0,0,0,1,0,1,0,0,1,0,0
28,158,54.93690569707918,22.0,-5,86,-114,-463,-486,-586,41,124,-130,-190,-57,-190,0,1,0,0,1,0,0,0,0,0,1
31,171,82.89124411011375,28.4,-21,64,-162,-3,118,-216,0,129,-40,-225,-69,-167,0,0,1,0,0,1,0,0,0,0,1
31,171,82.8847041114541,28.4,6,68,-57,-36,-22,-25,69,62,-111,-89,-147,-163,0,0,1,0,0,1,1,0,0,0,0
28,158,54.938775954490936,22.0,0,103,-96,-3,89,-121,39,97,-66,-188,-91,-161,0,1,0,0,1,0,0,0,1,0,0
75,167,66.87026084350296,24.0,-8,90,-168,-14,-14,-20,-17,117,-88,-252,-101,-142,0,0,0,1,0,1,0,1,0,0,0
31,171,82.8842151064331,28.4,-21,66,-118,-15,88,-122,11,52,-131,-236,-66,-162,0,0,1,0,0,1,0,0,0,0,1
28,158,54.93720297770805,22.0,-4,106,-138,-491,-514,-613,71,184,-207,-173,-56,-159,0,1,0,0,1,0,0,0,0,0,1
75,167,66.87575206168948,24.0,-21,98,-149,-14,94,-109,-99,165,-92,-189,-100,-144,0,0,0,1,0,1,0,0,0,0,1
28,158,54.937100598950224,22.0,-4,89,-111,-492,-515,-615,27,125,-128,-198,-80,-170,0,1,0,0,1,0,0,0,0,0,1
28,158,54.93815027600189,22.0,-30,22,-25,-270,-360,-393,29,110,-100,-153,-93,-163,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88398577075876,28.4,4,70,-61,-23,-30,-23,67,60,-100,-91,-132,-152,0,0,1,0,0,1,1,0,0,0,0
75,167,66.87022483619488,24.0,-10,93,-164,-10,-8,-20,-17,117,-94,-256,-97,-131,0,0,0,1,0,1,0,1,0,0,0
31,171,82.88370164643976,28.4,10,69,-114,-492,-515,-614,20,132,-115,-205,-59,-194,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95578105158047,28.6,-2,87,-49,-21,21,-19,15,108,-91,-161,-94,-158,1,0,0,0,1,0,1,0,0,0,0
75,167,66.87425480754173,24.0,-11,93,-154,-7,89,-92,16,122,-107,-202,-76,-162,0,0,0,1,0,1,0,0,1,0,0
75,167,66.8749725462619,24.0,-13,94,-101,-10,-24,-21,-73,78,-96,-108,-135,-140,0,0,0,1,0,1,1,0,0,0,0
46,162,74.95306072228097,28.6,-2,103,-86,17,81,-63,20,108,-106,-182,-87,-166,1,0,0,0,1,0,0,0,1,0,0
75,167,66.87538792091568,24.0,-10,96,-100,-22,-15,-22,-69,81,-126,-105,-128,-146,0,0,0,1,0,1,1,0,0,0,0
75,167,66.8739636053408,24.0,-14,90,-155,-8,88,-94,16,122,-104,-194,-77,-147,0,0,0,1,0,1,0,0,1,0,0
46,162,74.95582646634686,28.6,0,98,-62,-16,19,-15,-13,104,-90,-169,-91,-157,1,0,0,0,1,0,1,0,0,0,0
28,158,54.936601961578624,22.0,-5,82,-79,-25,-20,-25,31,109,-89,-167,-87,-163,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95783291948416,28.6,-9,89,-104,8,74,-83,24,87,-82,-208,-102,-161,1,0,0,0,1,0,0,0,0,1,0
28,158,54.940303854409926,22.0,8,86,-132,-492,-515,-615,7,90,-37,-283,-88,-146,0,1,0,0,1,0,0,0,0,1,0
31,171,82.88083115834834,28.4,15,96,-96,-42,-2,-32,9,119,-75,-156,-75,-171,0,0,1,0,0,1,0,0,0,1,0
28,158,54.9346949280042,22.0,-15,34,-13,-16,-21,-23,7,96,-80,-147,-95,-170,0,1,0,0,1,0,1,0,0,0,0
28,158,54.93863169703566,22.0,-1,104,-96,6,87,-125,37,108,-76,-188,-78,-154,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95584819454379,28.6,-2,89,-51,-21,21,-19,15,108,-92,-161,-93,-159,1,0,0,0,1,0,1,0,0,0,0
75,167,66.87427794049546,24.0,-14,93,-155,-6,90,-94,15,122,-107,-193,-80,-152,0,0,0,1,0,1,0,0,1,0,0
31,171,82.88447223110458,28.4,5,66,-57,-36,-23,-25,75,68,-106,-83,-142,-160,0,0,1,0,0,1,1,0,0,0,0
46,162,74.95669259118283,28.6,-5,101,-102,5,87,-125,21,108,-99,-184,-88,-165,1,0,0,0,1,0,0,0,1,0,0
31,171,82.8787835100485,28.4,-3,116,-108,-62,-24,-30,-4,119,-97,-158,-93,-106,0,0,1,0,0,1,0,1,0,0,0
46,162,74.96080510158792,28.6,-5,163,-88,-6,142,-119,0,113,-75,-172,-92,-167,1,0,0,0,1,0,0,0,0,0,1
75,167,66.87571544656082,24.0,-8,97,-133,-18,80,-99,23,109,-143,-187,-96,-165,0,0,0,1,0,1,0,0,0,0,1
28,158,54.934168337570654,22.0,-21,34,-20,-25,-28,-25,25,108,-81,-145,-96,-162,0,1,0,0,1,0,1,0,0,0,0
31,171,82.8859114113643,28.4,-10,90,-126,4,88,-141,31,119,-83,-175,-75,-160,0,0,1,0,0,1,0,0,1,0,0
28,158,54.93856492553759,22.0,-2,101,-98,3,85,-123,25,102,-91,-198,-86,-165,0,1,0,0,1,0,0,0,1,0,0
75,167,66.86935385183972,24.0,-7,98,-130,5,-41,-23,-7,121,-100,-193,-111,-105,0,0,0,1,0,1,0,1,0,0,0
28,158,54.93968888681071,22.0,-3,62,-145,-281,-305,-407,-420,-448,-549,-254,-95,-139,0,1,0,0,1,0,0,0,0,1,0
31,171,82.88451773707128,28.4,6,66,-58,-35,-24,-26,69,62,-111,-91,-138,-165,0,0,1,0,0,1,1,0,0,0,0
46,162,74.95533452149965,28.6,-8,97,-94,4,84,-100,9,103,-95,-170,-111,-166,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88377641315336,28.4,-9,92,-112,60,45,-122,28,124,-81,-162,-73,-161,0,0,1,0,0,1,0,0,1,0,0
28,158,54.937286252079275,22.0,-13,132,-131,-493,-516,-616,-42,149,-87,-178,-68,-151,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88822010381492,28.4,23,68,-134,8,95,-76,24,117,-66,-153,-94,-164,0,0,1,0,0,1,0,0,0,1,0
28,158,54.93751080955391,22.0,-5,94,-110,-492,-515,-615,37,87,-88,-180,-85,-169,0,1,0,0,1,0,0,0,0,0,1
46,162,74.9565588415828,28.6,-7,66,-48,-9,16,-38,1,94,-74,-159,-108,-168,1,0,0,0,1,0,1,0,0,0,0
31,171,82.8839878649331,28.4,0,66,-65,-26,-33,-26,70,63,-88,-85,-129,-165,0,0,1,0,0,1,1,0,0,0,0
28,158,54.93466001791016,22.0,10,103,-201,14,-5,-7,59,103,-66,-319,-145,-155,0,1,0,0,1,0,0,0,0,1,0
28,158,54.936241214211385,22.0,-6,104,-95,-489,-510,-610,25,109,-100,-193,-84,-167,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95614213301134,28.6,-7,102,-88,3,82,-118,20,103,-89,-160,-102,-157,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88431679048722,28.4,-21,75,-117,-3,90,-107,88,24,-113,-215,-66,-167,0,0,1,0,0,1,0,0,0,0,1
31,171,82.88572643843241,28.4,-16,96,-125,9,91,-139,35,122,-77,-170,-74,-150,0,0,1,0,0,1,0,0,1,0,0
31,171,82.88496371235772,28.4,-9,95,-111,18,90,-119,28,122,-84,-162,-75,-160,0,0,1,0,0,1,0,0,1,0,0
31,171,82.88537864156595,28.4,6,73,-59,-33,-4,-24,65,58,-104,-99,-121,-185,0,0,1,0,0,1,1,0,0,0,0
31,171,82.88595349397876,28.4,-10,92,-127,1,88,-141,30,119,-81,-174,-77,-159,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95481717435756,28.6,5,95,-90,6,130,-36,12,107,-87,-183,-103,-171,1,0,0,0,1,0,0,0,0,0,1
28,158,54.934436594334954,22.0,-19,43,-26,-21,-31,-25,26,108,-81,-147,-93,-165,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88412482489355,28.4,-13,98,-126,59,99,-93,4,127,-83,-180,-54,-176,0,0,1,0,0,1,0,0,1,0,0
46,162,74.96094076611112,28.6,-4,105,-101,12,88,-114,0,104,-69,-152,-99,-158,1,0,0,0,1,0,0,1,0,0,0
31,171,82.8845961815371,28.4,5,66,-57,-36,-22,-25,75,67,-107,-84,-145,-162,0,0,1,0,0,1,1,0,0,0,0
31,171,82.88470834888676,28.4,6,67,-58,-35,-23,-26,69,62,-111,-88,-145,-164,0,0,1,0,0,1,1,0,0,0,0
46,162,74.95773298697564,28.6,20,92,-9,16,30,-27,25,101,-56,-139,-101,-148,1,0,0,0,1,0,1,0,0,0,0
28,158,54.93850366664917,22.0,11,115,-120,-492,-515,-616,71,198,-135,-186,-101,-155,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95577477622011,28.6,2,98,-85,19,51,-109,8,111,-84,-177,-99,-168,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88698051386145,28.4,-11,73,-129,-249,-308,-423,2,118,-77,-186,-94,-149,0,0,1,0,0,1,0,1,0,0,0
31,171,82.88589499358964,28.4,-18,96,-135,5,91,-143,36,122,-82,-175,-75,-148,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95756296625763,28.6,3,88,-108,-8,92,-126,7,99,-83,-152,-87,-136,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88414880270254,28.4,2,69,-61,-22,-27,-23,61,54,-104,-96,-127,-167,0,0,1,0,0,1,1,0,0,0,0
46,162,74.95716694002671,28.6,-16,100,-94,5,86,-116,50,47,-117,-160,-99,-159,1,0,0,0,1,0,0,0,0,0,1
46,162,74.95604073841263,28.6,-12,93,-97,-1,74,-126,16,103,-89,-159,-106,-160,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95537268175455,28.6,-1,102,-72,6,72,-110,28,103,-84,-157,-104,-152,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95830863664152,28.6,31,101,10,15,35,-27,28,101,-43,-135,-100,-145,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95621412992088,28.6,-8,103,-97,3,83,-123,20,108,-96,-177,-90,-157,1,0,0,0,1,0,0,0,1,0,0
75,167,66.87429027645537,24.0,-12,90,-154,-4,91,-92,16,122,-110,-191,-80,-155,0,0,0,1,0,1,0,0,1,0,0
31,171,82.88591269335664,28.4,-10,92,-128,0,87,-142,32,118,-80,-179,-76,-158,0,0,1,0,0,1,0,0,1,0,0
28,158,54.94229461627977,22.0,-27,27,-20,-188,-201,-333,38,107,-101,-159,-91,-165,0,1,0,0,1,0,1,0,0,0,0
28,158,54.93843710303065,22.0,-4,102,-97,3,87,-123,-3,65,-117,-190,-81,-155,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88545958895695,28.4,3,71,-61,-26,3,-23,94,87,-136,-94,-117,-183,0,0,1,0,0,1,1,0,0,0,0
